label,sentence
1,경북교육청(교육감 임종식)은 16일 초등학교 3학년부터 중학교 3학년까지 국어 영어 수학 사회 과학의 5개 교과에 ‘스스로 학업성취인증제’를 개통한다. ‘스스로 학업성취인증제’는 지난 7일 가개통해 15일까지...
1,“성취하고 싶은 목표와 방향을 정확히 세우고 담대하게 도전하세요”
1,마지막으로 양월운 씨는 예비 신·편입생들에게  사이버대학교라고 해서 단순히 온라인으로 수업만을 듣는 게 전부라고 생각하면 잘못 이라며  입학 후 성취하고 싶은 목표가 무엇인지 무엇을 위해 공부하는지 치열하게...
1,[인터뷰]  우아하게 성취할 때  ABC뉴스 조주희 지국장의 ‘현실 조언’
1,10년 동안 달라진 세상 이제는 원하는 바를 우아하게 성취할 때라고 조언한다. 코로나19는 서점가에도 큰... 내가 처해 있는 상황을 최대한 잘 활용해서 원하는 바를 우아하게 성취하면 된다. # 세상은 저항하는 자에게...
1,고교 학업성취도 매년 하락세…수학 '기초학력 미달' 급증
1,고등학생들의 국어·영어·수학 과목 학업성취도가 매년 하락세를 이어가고 있다. 국회 교육위원회 배준영 의원이 2일 교육부에서 제출받은 '2016∼2019 국가수준 학업성취도 평가 현황' 자료를 보면 평가...
1,“성취하고 싶은 목표와 방향을 정확히 세우고 담대하게 도전하세요”
1,마지막으로 양월운 학우는 예비 신·편입생들에게 “사이버대학교라고 해서 단순히 온라인으로 수업만을 듣는 게 전부라고 생각하면 잘못이다”라며 “입학 후 성취하고 싶은 목표가 무엇인지 무엇을 위해 공부하는지...
1,[최선생의 교단일기] 문화적 자본의 차이로 성취가 다른 건 불공평이 아니다
1,저소득층이 부자가 될 확률로만 치면 맞는 이론이지만 학업 성취도나 전문직업을 갖는 성취 면에서는 허점이 많다. 프랑스 학자 부르디외는 '문화적 자본이라고 하는 언어 가치 문화와 유물을 가진 지배계급이 그...
1,김정섭 공주시장  시민 중심 지방자치 발전   성취하자
1,김정섭 공주시장은 민선7기 후반기를 맞아  소통을 통한 지방자치 역량을 강화해나갈 것 이라고 12일 밝혔다. 이날 김 시장은  오는 29일은 제8회 지방자치의 날이다. 또 내년은 지방자치와 지방의회가 부활한지 30주년이...
1,“꿈을 성취하는 아름다운 창업동행” 창업의민족 한국창업학교
1,창업의민족 한국창업학교 (이하 한국창업학교)에서는 실전 창업을 중심으로 운영되는 소자본 창업 아카데미를 개설하여 15일 부터 수강생을 모집하고 10월 20일 교육에 들어간다. 소자본 창업교육과 프랜차이즈 전문...
1,[인터뷰②] 하지원  성동일 개딸 계보? 작품 만남 소원성취 
1,아주 오랜만에 만나도 늘 반가운 얼굴 잠시 잠깐 만나도 힐링 에너지가 가득한 하지원(43)이 본인과 꼭 닮은 작품으로 관객들에게 따뜻함을 선물했다. 명절마다 보고 또 보고 틀고 또 틀만한 가족영화의 탄생. 영화 '담보...
1,경북교육청 '스스로 학업성취인증제' 시스템 개통
1,내외뉴스통신 NBNNEWS 김영삼 기자 경북교육청(교육감 임종식)은 16일 초등학교 3학년부터 중학교 3학년까지 국어 영어 수학 사회 과학의 5개 교과에 '스스로 학업성취인증제'시스템을 개통했다. '스스로 학업성취인증제...
1,경북교육청 '스스로 학업성취인증제' 16일 개통
1,학업성취인증제'를 가개통하고 수정·보완을 거쳐 오는 16일 정식 개통한다. '스스로 학업성취인증제'는 학생 스스로 도전하는 개별 맞춤형 학업성취 온라인 평가시스템이다. 학생들이 원하는 때에 스스로 평가에 도전 후...
1,[직장인 레시피] 직장 생활 억울함과 성취의 롤러코스터
1,물론 모든 직장인이 매번 누가 알라고 일하는 것은 아니지만 그래도 나의 노력 능력이 발휘되어 성과를 얻었을 때 회사가 승진 연봉 인상 등으로 보상해 준다면 성취감은 물론이고 일을 하는 동력을 얻는다. 반면 죽도록...
1,[종합]'공부가 머니' 최승경♥임채원 4대 독자子 자기주도학습의 양면성→성취욕구UP
1,손정선 전문가는  상위 1.6%의 지능을 가진 준영이는 쉬운 부분에서 실수를 하곤 했는데 성취 욕구가 제로였다. 공부해서 성취감을 느낀 적도 없다 라고 해 충격을 안겼다. 이는 부모님의 양육 태도에서 성취압력 사생활에...
1,클라이교육 예상성취등급 레포트 시스템 특허 출원...개별 학습 장기 로드맵 제시
1,완전관리 완전학습 브랜드 클라이교육(대표 이효정)은 자사 영어프로그램 클라이영어2.0 버전의 ‘예상성취등급 레포트 시스템’에 대한 기술특허를 출원했다고 10일 밝혔다. ‘예상성취등급 레포트’는 현재 학습 수준을...
1,6개월 아들이 수상스키 탔다는데 이건 성취인가 학대인가
1,美 30대 부모 ‘최연소 수상스키 비공인 세계기록’ 자랑 “무모” “멍청” 비판에 “자녀 성취” 반박... 하지만 네티즌들은 “부모가 아동학대를 했다”며 싸늘한 반응을 내놨고 부모는 “자녀의 성취를 보는 부모의...
1,교사들이 말하는 '코로나 이후 심화된 학습 격차' 해결책
1,ⓒ 박상준 기초 학력이란 학교 교육과정에서 읽기 쓰기 셈하기 등 최소한의 성취 기준을 충족한 학습 능력을 말한다. 보통 우리나라는 성취 기준에서 기대하는 지식과 기능을 20% 미만으로 이해한 학습 수준을 기초...
1,학생별 성취도 맞춤형 초등 1~2학년 AI수학 교육 시작한다
1,인공지능(AI)을 활용해 학생의 성취도 수준을 분석하고 이에 따라 교육콘텐츠를 제공하는 프로그램이... 교육부는 학생 개인 이해도를 측정하고 학습 성취를 예측해 콘텐츠를 제공하기 때문에 교육 격차를 예방할 수 있을...
1,대구 동문고 자기주도학습 캠프 운영.. '도전과 끈기 성취 30시간'
1,대구교육청은 동문고등학교가 9일과 10일 이틀간 자신의 학습 공간에서 고 1 2학년 희망 학생 26명을 대상으로 '도전과 끈기 성취 30시간' 자기주도학습 캠프를 운영한다고 8일 밝혔다. 자기주도학습 캠프는 하루 15시간씩...
1,김태년 “공수처 설치 등 개혁과제 완수...20년 집권 성취할 것”
1,김태년 더불어민주당 원내대표는 18일 “공수처(고위공직자범죄수사처)와 검경수사권 조정 등 권력기관 개혁을 필두로 정치·경제·사회 영역에서 흔들림 없이 개혁을 완수하겠다”고 밝혔다. 김 원내대표는 18일...
1,文대통령  보다 평등한 경제 성취해야 할 실질적 민주주의 
1,반드시 성취해야 할 실질적 민주주의 라고 말했다. 문 대통령은 이날 서울 용산구 옛 치안본부 남영동 대공분실(현 민주인권기념관 예정지)에서 열린 제33주년 6·10민주항쟁 기념식에 참석해  민주주의는 자유와 평등의...
1,KB국민은행 '2020 장병 소원성취 프로젝트' 개최
1,KB국민은행(은행장 허인)은 오는 10월 4일까지 군 장병 대상 소원 실현 프로그램인 '2020 장병 소원성취 프로젝트'의 사연을 응모한다고 밝혔다. 올해 11회째를 맞는 '장병 소원성취 프로젝트'는 국방부와 KB국민은행이...
1, 남녀공학 소원성취 …'뽕숭아학당' 임영웅 짝꿍 결정전 1순위
1,반장 장민호의 남녀공학 소원이 결국 이뤄졌다. 23일 방송되는 TV CHOSUN ‘뽕숭아학당’ 20회에서 트롯맨 F4는 청명한 가을을 맞이해 떠나는 가을 소풍을 위해 찾아온 특별한 여자 선배들 유빈 소유 유아와 함께 진솔한...
1,[글로벌K-방역포럼] 김민석 “K-방역 복지 정책에 기초...사회적 성취”
1, 시대 선도하는 포럼에 감사  신승훈 기자 shs@ajunews.com 김민석 국회 보건복지위원장은 6일 “K-방역은 건강보험 등 복지 정책에 기초했다”면서 “공동체를 위해 희생할 수 있다는 사회적 윤리의 성취”라고 말했다. 김...
1,영국 존슨 총리  아베 위대한 성취 거둬…건강 기원 
1,성취를 높게 평가하면서 건강을 기원했다. 로이터 통신 스카이 뉴스에 따르면 보리스 존슨 영국 총리는 이날 사임 소식이 전해지자 트위터에  아베 신조는 일본의 총리로서 그의 나라와 세계를 위해 위대한 것들을 성취했...
1, 전략적인 휴식 학업성취도 20점 이상 올린다 
1,그런데 학업 성취도 향상을 위해서는 공부 중 '규칙적이고 전략적인 휴식'을 취하는 것이 중요하다. 실제... 학업성취도 점수가 크게 올랐다는 연구 결과를 4일 발표했다. 에듀플렉스 고승재 대표는  공부에 집중하는...
1,대구 '1수업 2교사' 확대…학업성취도 향상 지원
1,학습지원대상학생의 학력지원은 이전 학년의 성취수준을 촘촘히 메워가면서 현재 학년의 교육과정을 탄탄히 배워가는 과정이 동시에 이뤄져야 한다. 1수업2교사제로 채용된 수업협력교사와 학습지원강사는 수업 시간에...
1,‘뽕숭아학당’ 임영웅 팀 최종 승리→반장 장민호 소원 성취…11.4% [MK★TV시청률]
1,매경닷컴 MK스포츠 김나영 기자 ‘뽕숭아학당’ 임영웅-영탁-이찬원-장민호가 유빈-소유-유아-홍현희와 함께 ‘남녀공학 가을 소풍 클래스’로 흥삘을 안방극장에 고스란히 전달했다. 지난 23일 방송된 TV CHOSUN...
1,KB국민은행 2020 장병 소원성취 프로젝트 개최
1,KB국민은행(행장 허인)은 오는 10월 4일까지 군 장병 대상 소원 실현 프로그램인 '2020 장병 소원성취 프로젝트' 사연을 응모한다고 밝혔다. 장병 소원성취 프로젝트는 국방부와 KB국민은행이 공동으로 주최하는 대표적인...
1,방탄소년단이 아미와 역사적 성취를 자축하는 법
1,글로벌 팬 커머스 플랫폼 위버스샵이 방탄소년단 ‘다이너마이트(Dynamite)’의 빌보드 ‘핫 100' 차트 1위와 지금까지 이룬 성취를 팬들과 함께 기념하기 위해 공식 상품을 출시한다. 위버스샵은 8일 공식 SNS를 통해...
1,'소외의 벽을 넘어 눈부신 성취로'…'영화하는 여자들'
1,도전 성취와 좌절 연대와 협력을 말한다. 1950년대 한국 영화 역사가 본격 시작된 이래 첫 30년 동안은... 책은 1990년대부터 2020년 현재까지 활약하며 성취를 거둔 여성영화인들을 10년 단위로 나눠 소개한다. 총 3부로...
1,LG유플러스 팬 소원 성취 예능 프로그램 선보인다
1, LG유플러스가 지니뮤직 기획의 팬 소원 성취 예능 프로그램 '온택트 덕력검증소'를 '아이돌Live'에서 선보인다. 16일 LG유플러스에 따르면 온택트 덕력검증소는 아이돌이 팬들에 관한 문제를 풀며 선물을 제공하는 등...
1,조희연 “성취평가제 취지 퇴색시키는 고입 석차백분율 개선”
1,중학교 ‘성취평가제’의 취지에 어긋난다는 판단에서다. 조 교육감은 이날 오전 열린 두번째 임기 2주년... 조 교육감은 “2012년부터 도입된 중학교 ‘성취평가제’는 중학교 평가를 상대평가에서 절대평가로 바꾼 평가...
1,'놀면 뭐하니?' 싹쓰리 여름 마지막 일정…비룡 회식 소원성취
1,혼성 프로젝트 그룹 '싹쓰리'가 공식 활동을 마친다 15일 방송하는 MBC TV '놀면 뭐하니?'에서는 싹쓰리 유두래곤(유재석) 린다G(이효리) 비룡(비 정지훈)의 마지막 추억 만들기 현장이 공개된다. 비룡은 그동안 싹쓰리...
1,남영동 대공분실 찾은 文  평등한 경제 성취해야 
1,문 대통령은 10일  지속가능하고 보다 평등한 경제는 우리가 반드시 성취해야 할 실질적 민주주의 라며 경제 민주화와 포용적 성장을 향한 의지를 밝혔다. 이날 문 대통령은 서울 용산구 민주인권기념관에서 열린 33주년 6...
1,‘편스토랑’ 강다니엘 스페셜 평가단 합류 (ft.소원성취)
1,과연 강다니엘은 뉴스에서 말한 대로 소원을 성취할 수 있었을까. 강다니엘은 어떤 먹방과 어떤 평가 맛 표현을 보여줄까. 강다니엘의 스페셜 평가단 활약기는 14일 금요일 밤 9시 40분 방송되는 ‘편스토랑’에서 확인할...
1,‘아내의맛’ 담호X유담 첫 만남 성사…이필모 소원 간접 성취
1,‘아내의맛’ 담호X유담 첫 만남 성사…이필모 소원 간접 성취 ‘아내의 맛’ 이필모-서수연 부부의 아들... 특히 둘째 딸을 애타게 바라던 이필모가 유담으로 인해 드디어 간접적으로 소원 성취를 이뤄 미소를 돋웠다....
1,인류의 눈부신 성취 그 시작은 '만남'
1,저자는 인류의 가장 눈부신 성취는 틈새 속 이질적인 사상과 문화의 만남에서 탄생해왔으며 이것이 냉소와 증오로 얼룩진 세계에서 우리가 새겨야 할 가장 중요한 역사의 교훈이라고 강조한다. 인류는 새로운 형태의...
1,'이십세기 힛-트쏭' 김희철 윤여규와 특급 듀엣 '소원성취'
1,'이십세기 힛-트쏭'이 소름 돋는 초고음 히트송을 소환하며 시청자들에게 특별한 희열을 안겼다. 28일 방송된 KBS Joy '이십세기 힛-트쏭' 23회에는 '美친 고음 끝판왕! 고음대장 힛-트쏭 10'을 주제로 코로나19로 답답한...
1,조선대 박영신 교수 OECD 학업성취도평가 과학전문가로 참여
1,국제학업성취도평가(PISA)를 위한 과학전문가집단 일원으로 참여하게 됐다. 17일 조선대에 따르면 PISA(Programme for International Student Assessment)는 만 15세 학생의 읽기 수학 과학 소양의 성취와 추이를 국제적으로...
1,'소원 성취를 바라며'
1,2021학년도 대학수학능력시험을 70여일 앞둔 21일 오후 서울 종로구 조계사에서 불자들이 초를 밝히고 있다. 2020.9.21/뉴스1
1,존슨  아베 위대한 일 성취  메르켈  사임 유감 ... 각국 정상 반응은
1,28일(현지시간) 로이터통신에 따르면 보리스 존슨 영국 총리는 즉각 성명을 내고  아베 총리는 위대한 일들을 성취했다 며  영국과 일본의 관계가 무역ㆍ안보ㆍ문화적 유대 면에서 굳건해지도록 힘써 준 데 감사하고...
1,태국 100일간 코로나19 지역감염 '0'…총리  훌륭한 성취 
1,쁘라윳 짠오차 총리는 '지역감염 100일 무발생'에 대해 태국을 안전하게 만드는 훌륭한 성취라면서 코로나19 위기에서 벗어날 수 있도록 정부와 국민이 함께 노력해야 한다고 촉구했다. 쁘라윳 총리는  서로 돕지...
1,학업성취기도
1,2021학년도 대학수학능력시험을 100일 앞둔 25일 오후 서울 종로구 견지동 조계사에서 불자들이 자녀들을 위한 학업성취기도를 하고 있다. 2020.08.25. bjko@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를...
1,경북교육청 인문·예술·체육·봉사 4개영역 ‘도전! 성취프로그램’ 운영
1,성취프로그램’의 성공적 운영을 위해 가이드북 개발 연수 컨설팅 학계 전문가 자문 등의 지원을 하고 있다. ‘도전! 성취프로그램’은 인문 예술 체육 봉사 등 4개 영역에서 스스로 목표를 정해 성취해가는 과정을...
1,청소년 최대 고민은 '학업성취 및 심리적 우울'
1,학업성취와 심리적 우울이라는 분석 결과가 나왔습니다. 한국청소년활동진흥원이 '청소년 공공데이터 국민 제안'에 접수된 설문 결과를 분석한 결과 16.4%가 학업성취 격차 및 심리적 우울을 고민이라고...
1,[출발새아침] 전광훈의 '성취한 미소' 붙잡힌 포항 신도의 '악마의 미소'
1,뭔가를 성취한 것 같은 미소 - 공동체 악이라면 건강한 종교로 볼 수 없어 - 왜 누구도 사과하지 않는가? [관련... ◆ 이호선: 뭔가를 성취한 것 같은 미소라고 생각이 들었고요. 그 성취는 일단은 개인적으로 전광훈 씨에...
1,장애와 함께 78년 포기 안해 행복 성취
1,김봉현 양산시 지체장애인협회 고문 78년 전 3남 4녀 7남매 중 6번째로 태어났다. 평범한 몸으로 태어났지만 4살 때 누님의 순간적인 부주의로 바닥으로 떨어져 척추를 다치면서 장애를 가지게 됐다. 부산의 큰 병원에...
1,천재교육 AI 기반 ‘온라인 수학 성취도평가’ 서비스 무료로 제공
1,온라인성취도평가.천재교육제공 천재교육이 “AI 분석 기반의 온라인 수학 성취도평가 서비스를 무료로 선보였다”고 8일 전했다. ‘온라인 성취도평가 서비스’는 천재교육이 자체 개발한 교육용 AI 엔진 제니아를...
1,영탁 눈물→이찬원 소원성취 ‘콜센타’로 이룬 꿈의 무대[TV와치]
1,지난 방송에서 조항조를 한 번 보는 게 소원이었다고 밝히며 오랜 팬심을 드러냈던 이찬원은 조항조와 함께 허영란의 ‘날개’를 부르며 소원을 성취했고 ‘뽕숭아학당’에서 ‘빗속으르 둘이서’를 불렀던 임영웅은...
1, 통합당 5·18의 역사적 성취부터 인정해야 
1,“광주 사람들에게 5·18은 역사적 성취이자 자긍심이며 아픔이다. ‘광주가 공수부대와 탱크에 맞서 역사의 수레바퀴를 앞으로 굴렸다 민주화를 앞당겼다 광주는 민주화의 성지다’라며 자부심을 갖는다. 5·18에 대한...
1,文  지속가능하고 평등한 경제 성취해야 할 실질적 민주주의 
1,문재인 대통령은 10일  지속가능하고 보다 평등한 경제는 제도의 민주주의를 넘어 우리가 반드시 성취해야 할 실질적 민주주의 라고 말했다. 이날 문 대통령은 5공 시절 '남영동 대공분실'이었던 서울 용산구 남영동...
1, 첫 예능 출연  '주간아' 트레저 ‘사랑해’ 2배속 댄스로 소원 성취
1, ‘사랑해(I LOVE YOU)’를 발표하며 전 세계적으로 큰 사랑을 받은 트레저(TREASURE)가 ‘주간아이돌’에 출연해 본격 흥 MAX 하이텐션 매력을 선보인다. 트레저는 30일(수) 오후 5시 MBC 에브리원과 MBC M에서 동시...
1,트와이스 뇌종양 환아의 소원 성취 활동에 동참
1,: 세상의 모든 꿈은 소중하다)'을 통해 난치병 환아 소원 성취 활동에 앞장서고 있다. 해당 활동의 일환으로 JYP 수장 박진영은 난치병 아동에게 직접 보컬과 댄스 레슨을 하는 시간을 가졌고 소속 가수들은 콘서트에...
1,AI로 성취도 진단하고 VR로 학습…'수포자' 없앤다
1,우선 AI를 활용한 '수학 학습 지원 시스템'을 통해 수학 학업성취도 수준을 진단하고 맞춤형 학습을 제공한다. 학생들이 어려워하는 개념을 시각화 하거나 체험을 통해 수학을 포기하지 않고 즐겁게 학습할 수 있도록 VR...
1,'위대한 배태랑' 김호중 평생 소원 성취…기성복 쇼핑行
1,'호호형제' 정호영 김호중이 버킷리스트였던 기성복 쇼핑을 만끽한다. 내일(27일) 오후 11시에 방송될 JTBC '위대한 배태랑'에는 셰프 정호영 가수 김호중이 다이어트 후 해보고 싶었던 버킷리스트를 실현하는 모습이...
1,[일월선사 오늘의 운세] 2020년 10월 22일 목요일 띠별운세
1,▶범띠의 2020년 10월 22일 오늘의 운세 26년 현재 어려움 있지만 참고 더 노력하면 반드시 성취 운. 38년... ▶뱀띠의 2020년 10월 22일 오늘의 운세 29년 주위 친지의 충고 받고 실천하면 소망은 무난히 성취. 41년 업무상...
1,'타이거 우즈와 투샷' 소원 성취한 김주형 맥길로이와 나란히 이븐파 [PGA챔피언십]
1,사진출처=김주형의 인스타그램 한국 남자골프의 신예 김주형(18)이 미국행을 선택한 중요한 목표 중 하나를 성취했다. 미국 캘리포니아주 샌프란시스코의 TPC 하딩 파크에서 열리는 메이저 골프대회인 PGA챔피언십...
1,'K방역'의 성취가 도달한 그곳에 'K불평등'도 있었다
1,이런 관점에서 보면 우리가 도대체 무엇을 잘 하고 무엇을 성취했는지도 더 명철하게 이해할 수 있다. 한국... 여기에는 분명 한국만이 아니라 세계인 모두에게 값어치 있는 성취가 있다. 그것은 민주주의와 자유주의의...
1,'미스트롯' 숙행 트롯팝 소개 + 잡지에 등장... 소원성취...#터닝포인트
1,숙행/사진='터닝포인트' 방송 캡쳐 가수 숙행이 자신의 '트롯팝'을 소개하면서 잡지에 실린 소감을 밝혔다. 최근 공개된 '인생토크쇼 터닝포인트' 35회 예고편 영상에 등장한 대체불가 트롯 여신 숙행은 자존감이 떨어질...
1,‘뽕숭아학당’ 임영웅 소원 성취 (ft.김준현 먹방)
1,‘뽕숭아학당’ 임영웅 소원 성취 (ft.김준현 먹방) ‘뽕숭아학당’ 임영웅-영탁-이찬원-장민호가 전설의 식객 김준현과 ‘먹어서 나주자’라는 급훈 아래 제대로 된 ‘먹방 여행 수업’을 떠난다. 29일 방송될 TV CHOSUN...
1,끝 모를 성취지향 사회 “수고했어 오늘도”
1,그토록 열정을 다하더니 결과가 좋구나.” 고등학생 석후(가명)는 성취욕이 높다. 무슨 일이든 최선을... 오늘부터 저 자신에게 매일 ‘수고했다’고 말해주고 싶어요.” 무한비교 사회에서 높은 성취를 하는 아이들의 삶도...
1,‘쌍둥이’ 이재영·이다영 ‘한솥밥’ 소원 성취
1,여자배구 '최고의 별'로 꼽히는 이재영 이다영 쌍둥이 자매가 프로 데뷔 이후 처음으로 한 팀에서 뛰게 됐습니다. 실력과 개성을 갖춘 두 스타가 뭉쳐 어떤 팀을 만들어 낼 지 벌써부터 궁금합니다. 박선우 기자가...
1,[뉴스워커_국민의 시선] 2025년 고교학점제 전면 시행….  한 번 더 변화의 시작 
1,목표한 성취 수준에 도달했을 때 과목을 이수하는 제도 3. 누적 학점이 기준에 도달한 경우에 졸업하는 제도... 학생들이 과목별 성취기준에 도달하여 학점을 취득할 수 있도록 하는 책임지도가 강화되고 학생들은 자발적...
1,[BOOK] 두 번째 산 | 개인적 성취보다 공동체 중시해야
1,세계적 베스트셀러 ‘인간의 품격’ 저자인 뉴욕타임즈 칼럼니스트의 신작이다. 저자는 인생을 ‘두 개의 산’을 오르는 일에 비유한다. 첫 번째 산에서 우리 모두는 자신의 정체성을 확립하고 부모에게서 독립하고...
1,'유리한식탁' 소녀시대 데뷔 13주년 기념 '완전체 출연'…팬들 소원성취
1,데뷔 13주년을 기념하여 팬들이 그토록 소원하던 소녀시대 멤버들이 '유리한 식탁'에 출격한다. 오늘(5일) 방송될 유리의 요리 웹 예능 '유리한 식탁'에서는 그동안 요리 학원에서 실력을 닦아온 유리가 직접 만든 코스...
1,한국 학생의 국제학업성취도…읽기는 하락 수학은 최상위권
1,한국의 국제학업성취도평가(PISA) 결과가 3년 만에 소폭 반등했다. 한국 학생의 수학 실력은... PISA는 3년 주기로 시행되는 국제 교육성취 비교 조사다. 각국의 만 15세 학생을 대상으로 수학 과학 읽기 등 3개...
1,서지오 조카 김희재와 15년만에 한 무대 “소원 성취”
1,트로트 섹시 디바 서지오가 '미스터트롯' TOP7 조카 김희재와 15년 만에 한 무대에 오른다. SBS ‘좋은아침’ 채널A ‘이제 만나러 갑니다’ JTBC ‘헬로 마이 닥터 친절한진료실’ TV조선 ‘백세누리쇼’등 많은 프로...
1,`하겐다즈 마니아` 서장훈 소원성취…하겐다즈 캠페인 모델로 발탁
1,프리미엄 아이스크림 브랜드 하겐다즈가 가을 시즌을 맞아 진행하는 '하겐더쿠 캠페인'의 모델로 방송인 서장훈을 발탁했다고 26일 밝혔다. 서장훈은 그동안 다양한 방송 프로그램에서 하겐다즈 '피넛버터 크런치'를 최애...
1,수능 고득점 성취 백일기도
1,2021학년도 대학수학능력시험을 100일 앞둔 25일 오후 대구 남구 봉덕동 한국불교대학 대관음사에서 수험생 자녀를 둔 어머니가 수능 고득점 성취 백일기도를 올리고 있다. 2020.8.25/뉴스1 jsgong
1,포비스티앤씨 AI 기반 학습 성취도 관리 특허 출원
1,학습 성취도 관리 시스템에 관한 특허를 출원했다고 밝혔다. 이번 특허는 AI(인공지능)가 온라인 학습중인 사람의 데이터를 취합해 개별 성적을 분석·매칭하고 개개인의 학습 성취도에 따라 맞춤 학습방법을 제시해주는...
1,최대호 안양시장 공약추진 64% 이행률 성취!
1,이와함께 최 시장은  민선7기 반환점을 돌았는데 그동안 시장을 믿고 잘 따라와 준 덕분에 공약추진에 소기의 성과를 거뒀다 며 그 동안의 노고를 격려하고  또 앞으로 2년 동안에도 나머지 공약들도 하나하나 성취해나...
1,'노는 언니' 역대급 '먹킷 리스트' 성취한 위대한 캠핑의 결말은?
1,국가대표 언니들의 먹성이 두고두고 회자될 대기록을 남겼다고 해 이목이 쏠린다. 오는 15일 오후 방송될 티캐스트 E채널 '노는 언니'에서는 난생처음 1박2일 캠핑을 떠난 박세리-남현희-한유미-곽민정-정유인-김은혜의...
1,박양우 장관 '구름빵' 백희나에 축전… 작가적 성취 
1,박 장관은  이번 수상은 그동안 기발한 상상력과 독창적인 창작 기법으로 경이로운 작품 세계를 보여준 백희나 작가의 작가적 성취가 국제적으로 인정받은 결과 라고 강조했다. 이어  수상을 계기로 한국 그림책의...
1,윤두준 “7년째 자취 중 성취와 행복 느끼는 게 중요”
