label,sentence
5,올해 조사료 재배 목표는 7980㏊다. 지난해 7100㏊보다 880㏊ 늘리고 조사료 자급률도 지난해 86%에서 올해 88%로 2%포인트 높였다. 도가 조사료 재배 확대에 나선 것은 축산물 생산비 중 사료비가 40~60%를 차지하기...
5,안산시 카카오 데이터센터 내년 6월 착공…2023년 완공 목표
5,경기 안산시에 오는 2023년 조성을 목표로 4000억원이 투입되는 카카오 데이터센터 및 산학협력시설이 내년... 거점을 목표로 나아가고 있다”며 “안산시 경쟁력이 강화될 수 있도록 사업 추진에 만전을 기하겠다”...
5,장수군 지방상수도 현대화사업 목표 조기달성
5,유수율 89.5%로 목표치 상회 사업성과 판정기간 10개월 앞당겨 검증 전북 장수군과 K-water 동화권지사가... 판정은 6개월 동안 목표 유수율 85% 이상을 잘 유지하는지 확인하게 된다. 장수군의 현재 유수율은 89.5%(7월...
5,정부 “거리두기 개편 이달 말 목표…요양병원 종사자 주기적 검사 검토”
5,정부가 이달 말 사회적 거리 두기 단계의 개편을 목표로 정비 작업을 이어가고 있다고 밝혔습니다. 집단... 개편을 목표로 하고 있다”고 밝혔습니다. 이를 위해 다음 주 화요일 서울 상공회의소에서 코로나19의 9개월...
5,상승세 탄 이달의소녀  목표는 빌보드 메인 차트죠 
5,미니 3집 '미드나잇'… 세상 모든 소녀와 우리는 하나  자유분방한 매력으로 사랑받는 걸그룹 이달의 소녀(LOONA)가 당찬 포부를 품고 새 앨범을 내놓는다. 이들은 19일 미니 3집 '미드나잇'(12:00) 발매를 기념해 연 온라인...
5,세아제강 강관 수출 회복으로 3분기 호실적…목표가↑-하나
5,하나금융투자는 20일 세아제강(306200)에 대해 3분기 강관 수출 회복으로 호실적이 기대된다며 목표주가를 9만7000원에서 11만2000원으로 15.5% 상향 조정했다. 투자의견은 ‘매수’를 유지했다. 박성봉 하나금융투자...
5,'이미 상투' vs '세계관 믿어봐'…빅히트 목표가 '자존심 대결'
5,목표 주가를 제시한 증권가의 자존심 싸움에 관심이 쏠리고 있다. BTS 이후의 IP(지식재산권) 확장이 제한적이라는 의견과 BTS유니버스(세계관)를 이해한다면 여전히 저평가라는 견해가 충돌하면서 증권사별 목표주가...
5,이달의 소녀  이번 활동 목표는 빌보드 메인차트 입성 
5,이번엔 더 높은 목표를 향해 도약하겠다는 이들의 새 앨범 발매 기념 쇼케이스가 19일 오후 온라인... 그렇다면 이번 활동의 구체적인 목표는 무엇일까. 이 질문에 이들은 빌보드 메인차트라고 불리는 앨범차트...
5,케이프투자  오리온 국내외 시장 지배력 확대…목표주가 유지 
5,케이프투자증권은 20일 오리온에 대해  국내외 전역에서 시장 지배력 확대가 지속되고 있다 며 투자의견과 목표주가를 '매수'와 17만원으로 유지했다. 김혜미 케이프투자증권 연구원은 오리온의 3분기 실적으로 매출액은...
5,조슈아  세븐틴으로 오래오래 음악 하는 것이 최종 목표 
5,이날 조슈아는 최종 목표를 묻는 질문에  나의 가장 큰 목표는 세븐틴으로 오래오래 음악을 하는 것이다. 캐럿 분들이 가끔 '세븐틴이 세븐틴을 가장 사랑한다'는 말씀을 해주신다. 그 이야기를 듣고 우리가 마냥 오래만...
5,가을 임창정이 왔다… 목표? 정규 16집 발표 자체가 성과  [종합]
5,가을과 함께 가수 임창정이 왔다. 임창정은 19일 오후 정규 16집 발매 기념 온라인 쇼케이스를 개최했다. 임창정의 정규 16집에는 타이틀곡 '힘든 건 사랑이 아니다'를 비롯해 임창정표 발라드 '이미 널 잊었어' 에너지...
5,신세계百 '분더샵' 가구도 판다…'토탈 편집숍' 목표
5,국내외에서 독특한 안경 제품을 소개해온 '오르오르'의 팝업 스토어를 지난 5월 진행하며 목표 매출 대비 20%를 초과하는 실적을 기록하기도 했다. 기존에 패션 매장에서는 볼 수 없는 식물과 분재도 선보였다. 지난...
5,톱10만 11번 최혜진  목표는 우승 ..휴앤케어 여자오픈 첫 승 재도전
5,(사진=KLPGA)[이데일리 스타in 주영로 기자] “목표는 우승이다.” 최혜진(21)이 한국여자프로골프(KLPGA) 투어... 있으나 목표는 우승이다”라며 시즌 첫 승에 강한 의욕을 보였다. 대회가 열리는 사우스링스 영암CC...
5,익산 실내야구연습장 건립 본격...내년 2월 준공 목표
5,19일 익산시에 따르면 총 사업비 38억 9000만 원을 투입해 내년 2월 준공을 목표로 건립공사에 착공했다. 익산종합운동장 실내체육관 인근에 건립되는 실내야구연습장은 지상 2층 연면적 2137㎡ 규모로 내야 크기의...
5,에프엔씨엔터 보이그룹 팬덤 확장 기대…목표가↑-키움
5,이에 투자의견 ‘매수’를 유지하고 목표주가를 기존보다 12.5%(1000원) 높은 9000원으로 올려잡았다. 키움증권이 추정한 3분기 에프엔씨엔터의 매출액은 전년 동기 대비 2.2% 늘어난 212억원이며 영업손실은 19억원으로...
5,두산퓨얼셀 '한국형 고효율 SOFC' 개발 나선다…2024년 양산 목표
5,수소경제 정책 등이 구체화됨에 따라 2023년 수소연료전지 시장 규모는 기존 300MW에서 580MW로 두 배 가까이 늘어날 전망이다. 최근 두산퓨얼셀은 2023년 매출 목표를 1조원에서 1조5000억 원으로 50% 상향 조정했다.
5,파마리서치프로덕트 고성장 지속…목표가 ↑-NH
5,이에 투자의견 ‘매수(buy)’를 유지하는 한편 목표주가를 기존 7만4000원에서 8만5000원으로 14.86% 상향 조정했다. 파마리서치프로덕트의 19일 현재가는 6만1800원이다. 파마리서치프로덕트는 연어 생식세포에서...
5,연말 맞아 유통업계 할인행사 봇물... 내수시장 살리기 목표 
5,매년 11월 대거 진행되던 유통업계 최대 할인 행사인 '블랙프라이데이(이하 블프)'가 올해는 10월 말로 앞 당겨질 예정이다. 이어 정부 주도의 '코리아 세일 페스타'(이하 코세페) 미국의 블랙프라이데이 중국의...
5,LG화학 세계 최초 '생분해성 신소재' 개발…2025년 양산 목표
5,LG화학 세계 최초 '생분해성 신소재' 개발…2025년 양산 목표 LG화학이 옥수수 성분의 포도당과... 2022년에 고객사를 대상으로 시제품 평가 등을 진행하고 2025년 양산을 목표로 하고 있다.노기수 LG화학 CTO(사장)는 “전...
5,더 CJ컵 17위 김시우  톱20 목표 이뤘다…마스터스도 출격 
5,진입이 목표였다 며 만족감을 나타냈다. 김시우는 19일(한국시간) 미국 네바다주 라스베이거스에서 열린... 어려웠다 며  목표가 공동 20위였는데 잘 마무리한 것 같다 고 소감을 밝혔다. 최근 2년간 이 대회에서 23위...
5,롯데쇼핑 당분간 상승 모멘텀 지속…목표주가↑-KB
5,KB증권은 20일 롯데쇼핑(023530)에 대해 “올해 하반기 손익 개선에 기반한 주가 상승 모멘텀(동력)이 당분간 이어질 전망”이라며 목표주가를 9만원에서 10만5000원으로 약 17% 상향 조정했다. 그러나 추세적인 반등을...
5,부산항만공사 선박 육상전원공급설비 이용률 목표치 대비 9% 그쳐
5,더불어민주당 김승남(전남 고흥·보성·장흥·강진) 국회의원이 20일 열린 농림축산식품해양수산위 부산항만공사 국정감사에서 항만 미세먼지 저감을 위해 설치한 육상전원공급설비(AMP)의 이용률 저조를 지적하고...
5,수원시 연말까지 3차례 온라인 채용박람회...120명 취업 목표
5,온라인 채용박람회는 회당 10개 업체 총 30개 업체가 참여하며 채용 규모는 회당 40여 명으로 총 120명을 목표로 한다. 이번 채용박람회는 기존 기업체가 참가 부스에서 직접 면접을 하던 것과는 달리 실시간 화상...
5,한투證  삼바 내년 고성장 전망…목표가 100만원 유지 
5,한국투자증권은 삼성바이오로직스에 대해 3분기 실적이 바닥으로 내년도 고성장이 전망된다며 목표가... 것 이라며  매수의견과 목표주가 100만원을 유지한다 고 했다. 또한  현직 임원의 횡령 이슈는 혐의금액이...
5,[코로나19] 정부  거리두기 개편 10월말 목표...전체 방역전략 재정비 
5,정부가 사회적 거리두기의 단계 개편과 함께 전반적인 방역전략을 재정비한다. 그동안 3단계로 분류돼 왔던 거리두기 단계를 의료 방역체계 지속가능성 등을 고려해 시설에 따른 세분화된 지침으로 개편한다는 것이다....
5,서울시 양재수소충전소 시설 개선… 하루 60대 이상 충전 목표 
5,서울시가 산업통상자원부 환경부와 서초구 소재 '양재수소충전소'의 수소 공급 능력을 확대하기 위해 시설 개선에 나선다. 19일 서울시에 따르면 서울시 수소차 보급대수는 9월 말 현재 1185대며 이 중 서초구에 11.4%인...
5,GS건설 주택·신사업 매출 하모니…목표가↑-이베스트
5,투자의견 ‘매수’(Buy)를 유지하고 목표주가는 3만3000원에서 3만7000원으로 10.8%(4000원) 올려 잡았다. GS건설의 3분기(7~9월) 매출액은 전년 동기 대비 5% 감소한 2조 3201억원으로 시장 전망치를 7.5% 밑돌았다. 그러나 같은...
5,브라질 대통령  OECD 가입 확고한 목표…트럼프와 협력 중요 
5,보우소나루 대통령은 19일(현지시간) 미-브라질 상공회의소 주관으로 열린 '미-브라질 커넥트 서밋' 행사 화상 연설을 통해  OECD 가입은 브라질 정부의 확고한 목표이며 이를 위한 기술적·정치적 수준의 노력을 기울여...
5,'컴백' 이달의 소녀  목표는 빌보드 메인차트 입성 
5,그룹 이달의 소녀가 빌보드 메인차트 입성을 활동 목표로 잡았다. 이달의 소녀(사진... 활동 목표는 빌보드 메인차트 입성이다. 고원은 “대중 분들과 ‘오빛’(팬덤명) 분들 덕분에 저희가 성장할 수 있었다고...
5, 디디추싱 내년 홍콩 IPO 추진…600억달러 이상 평가 목표 
5,보도에 의하면 소식통들은 디디추싱이 600억달러 이상의 가치를 평가받는 것을 목표로 두고 있다며 이르면 내년 상반기에 상장을 기대하고 있다고  전했다. 8년 전 창립한 디디추싱은 이른바 '중국판 우버'로 불리며...
5, '건보공단형 표준진료' 지방의료원 시도당 최소 1개 신설 목표 
5,건보공단이 표준진료 시행으로 환자 만족도를 높이면서 병원도 흑자운영중인 건보공단 일산병원 모델을 지방의료원으로 확대하겠다는 계획을 밝혔다. 김용익 건강보험공단 이사장<사진 국회 전문기자협의회 제공>은 20일...
5,유니아나  세가 리듬게임 츄니즘 연내 국내 정식발매 목표 
5,▲ 국내 연내 발매를 목표 중인 세가 '츄니즘' (사진출처: 공식 사이트) 세가 아케이드 리듬게임 '츄니즘'이... 해당 소식에 대해 유니아나 관계자는  연내 국내 정식 출시를 목표로 준비 중 이라고 밝혀 국내 발매가 조만간...
5,LG화학 세계 최초 생분해성 신소재 개발…2025년 양산 목표
5,오는 2022년 고객사를 대상으로 시제품 평가 등을 진행하고 2025년 양산을 목표로 하고 있다. mrlee@yna.co.kr 본 기사는 인포맥스 금융정보 단말기에서 08시 51분에 서비스된 기사입니다.
5,“한·일 2025년 목표로 역사 화해 프로세스 돌입하자”
5,홍 이사장은 특히 “한일청구권협정 60주년인 2025년을 목표로 한·일이 ‘역사 화해 프로세스’에 돌입할 것을 제안한다”며 “미래를 통해 과거를 정리한다는 역발상이 필요하다”고 밝혔다. “독일과 프랑스가 1963년...
5,송석준 의원  전국단위 드론맵 사업 집행 목표대비 54% 그쳐”
5,(사진=뉴스1) LX가 송석준 의원실에 제출한 자료에 따르면 2020년 8월 기준 전국단위 드론맵 추진 목표는 10만도곽(드론 촬영 범위·드론맵 구축 1도곽은 0.06㎢)이지만 실적은 5만4천335도곽으로 목표치의 54%에 그쳤다. LX 측은...
5,GS건설 목표주가 높아져  주택사업 수익성 좋고 신사업도 본궤도에 
5,GS건설 목표주가가 높아졌다. 주택사업의 수익성이 견조하고 신사업도 본궤도에 오르고 있는 것으로 분석됐다. 임병용 GS건설 대표이사 부회장. 김현욱 신한금융투자 연구원은 20일 GS건설 목표주가를 기존...
5,극동대 ‘SMART-K 졸업인증제’ 시행.. 융합형 인재 양성 목표
5,극동대학교(총장 한상호)가 ‘학생과 세상에 가치를 더해주는 강소대학’이라는 대학 비전을 토대로 SMART-K 융합인재 양성을 목표로 2020학년도부터 ‘SMART-K 졸업인증제’를 전면 도입해 운영에 나서고 있다. ‘SMART-K...
5,KB證  이마트 11분기만에 영업익 성장세 전환 예상…목표가↑ 
5,투자의견은 매수로 유지하고 목표주가는 19만5000원으로 상향 조정했다. 박신애 KB증권 연구원은  이마트의 핵심 사업들의 이익 체력이 회복되면서 3분기 영업이익이 11분기만에 성장세로 전환될 전망 이라며  3분기...
5,이달의 소녀 “SM 이수만 프로듀싱 목표는 빌보드 메인차트”
5,이어 고원은 이번 앨범을 통해 달성하고 싶은 목표에 대해  빌보드 메인 차트 진입을 한 번 해보고 싶다 라고 다부지게 말해 눈길을 끌었다. 한편 이번 타이틀곡 'Why Not?'(와이낫?)은 자유롭고 개성 넘치는 자아를...
5, 내년은 올해와 다를 것…치료제 연내 백신 내년 허가 목표 
5,상용화를 목표로 하고 있다. 정부가 연구개발을 지원하고 있는 셀트리온의 항체치료제 'CT-P59'와... 720명 대상의 임상3상이 완료되는 2021년 상반기에는 정식 허가를 신청한다는 목표다. 일단 앞서 진행한 임상1상에서...
5, 한국가스공사 수소 사업으로 큰 수혜 입을 것…목표가↑ -메리츠증권
5,투자의견은 매수를 유지했고 목표주가는 기존 3만3000원에서 3만7000원으로 상향했다. 문경원 메리츠증권 연구원은  수소 사업에 대한 기대감에 한국가스공사 주가는 지난 19일 종가 기준으로 3거래일 동안 25.2...
5, 셀트리온헬스케어 3Q 실적 시장 기대치 하회...목표주가↓  -키움증권
5,키움증권이 20일 셀트리온헬스케어에 대해  3분기 실적이 시장 기대치를 하회할 것 이라며 목표주가를 13만원으로 하향했다. 투자의견은 매수를 유지했다. 허혜민 키움증권 연구원은 이날 보고서를 통해  3분기 매출액은...
5,'라디오쇼' 김태진  광고 촬영+10kg 감량 목표 달성 →박명수  부럽다 [종합]
5,김태진이 10kg 감량 다이어트 목표를 달성한 근황을 전했다. 20일 방송된 KBS 쿨FM '박명수의 라디오쇼'에는 DJ... 김태진은 이에  살이 목표치에 도달했다. 4개월 만에 -10kg를 달성했다 며  몸도 가볍고 잘생겼다는 얘기도 듣고...
5,휴젤 든든한 내수에 수출도 회복세…목표가↑ -NH
5,이에 투자의견 ‘매수’를 유지하고 목표주가를 기존보다 13.3%(2만7000원) 높은 23만원으로 상향했다. NH투자증권이 추정한 3분기 연결 기준 휴젤의 매출액은 536억원 영업이익은 188억원이다. 전년 동기 대비 각각 4.8...
5,하성운  전세계 인정받기 목표..80대에도 무대 서고파 [화보]
5,하성운이 자신의 목표를 언급했다. 가수 하성운이 종합 엔터테인먼트 매거진 '텐스타'(TEN STAR) 11월호 표지를... 포기하지 않기만 해도 목표에 다가갈 수 있는 가능성이 높아지는 것 같다 며  저도 꿈을 향해 달렸지만 어떤...
5,세종시 수수료 2%대 민관협력 배달앱 운영한다... 12월 서비스 개시 목표
5,현재 서울과 충북에서 운영 중인 민관협력형 배달앱은 강원과 대전 천안 등에서도 추진을 준비 중이다.세종시의 민관협력 배달앱은 12월 서비스 개시를 목표로 오는 26일까지 운영 사업자를 모집 중이다.
5,영동고속도로 평창주유소 “철저한 방역으로 휴게시설 내 감염 ZERO 목표”
5,주식회사 모음이 추석연휴 기간 방문고객의 신종 코로나바이러스 감염증 확산을 예방하기 위해 한국도로공사 및 자사 지침에 따라 휴게시설 특별 방역 강화 대책을 수립하였다고 20일 밝혔다. 이번 대책은 10월 한글날...
5,中 2060 탄소중립 목표에 중국 주식 새로운 투자처로 '급부상'
5,탄소중립을 목표로 한다 고 공언했다. 중국은 세계 최대의 탄소배출국이자 현재까지도 석탄 의존도가 높아 탄소중립 실현 가능성 여부에 이견이 갈리지만 씨티그룹 애널리스트들은 중국이 목표를 달성하는...
5,GS건설 주택 견인 실적 호조…목표주가 '유지'-교보
5,목표주가 3만3000원을 유지했다. GS건설의 3·4분기 실적은 코로나19에 따른 해외 현장 비용 반영 불구하고 건축·주택 실적 호조로 영업이익이 교보증권 추정치에 부합했다. 백광제 교보증권 연구원은 “현재 목표주...
5,삼양식품 밀양 신공장 '첫삽'...2022년 준공 목표
5,2022년 초 준공을 목표로 연면적 6만 9801㎡에 지상 5층 지하 1층 규모로 세워질 예정입니다. 면·스프 자동화 생산라인 수출 전용 생산라인 등이 구축되며 완공 시 연간 최대 6억개의 라면이 생산됩니다. 이에 따라...
5,목표가 밑도는 빅히트 ‘다이너마이트’는 주가에 떨어졌다
5,목표가 밑도는 빅히트 ‘다이너마이트’는 주가에 떨어졌다 시장의 기대를 한 몸에 받았던 빅히트... 그러나 증권가는 여전히 빅히트의 목표가를 낮추지 않는 모습이다. 하나금융투자 이기훈 연구원은 “빅히트...
5,원주시 단계천 생태하천 복원 2022년 완공 목표
5,원주시 단계천 생태하천 복원사업 (사진=원주시청)©열린뉴스통신  원주시(시장 원창묵)는 지난해 착공 이후 비복개 구간(신일유토빌~원주천 합류점) 지반 보강 공사 관로 신설 및 교체 공사 등을 마치고 20일부터 복개...
5,현대건설 '2025 전략’ 수립...탑티어 도약 목표
5,2025년까지 글로벌 탑티어 건설사로의 도약을 목표로 본원적 경쟁력 확보하며 내실 있는 성장을 위해... 확보를 목표로 한다. 안전점검 전담조직을 확대하고 안전점검 및 교육을 위한 상시 점검 조직인 ‘365...
5,北  국가방역이 80일 전투 주된 목표...당원 방탄벽 돼야 
5,북한 조선중앙통신은 오늘 국가비상방역 사업을 더욱 강화해 방역 전선을 철통같이 견지하는 것을 80일 전투의 주된 투쟁 목표로 내세웠다고 밝혔습니다. 조선중앙통신은 이를 위해 국경선과 휴전선 지역에서는 마스크...
5, 문케어 올해 항목별 73%·금액별 52% 확대가 목표 
5,김 이사장은  올해 항목수를 기준으로 73% 금액을 기준으로는 52%까지 문케어 시행률을 끌어올릴 계획 이라며  과다집행 과소집행 부분은 목표율과 추진방식을 고쳐 문제를 해결할 것 이라고 했다.
5,GC녹십자웰빙 암악액질 신약 유럽 임상 투약 완료...2021년 기술수출 목표
5,GC녹십자웰빙 암악액질 신약 유럽 임상 투약 완료...2021년 기술수출 목표 GC녹십자웰빙이 암악액질 신약... 이전을 목표로 다수의 글로벌 제약사들과 본격적인 논의를 시작할 것”이라고 말했다. 한편 ‘GCWB204’는...
5,두산퓨얼셀 한국형 고효율 SOFC 개발 착수···2024년 양산 목표
5,요구에 유연하게 대응하겠다 며  친환경 에너지 솔루션을 제공함으로써 글로벌 수소 사회 구축을 선도하겠다 고 말했다. 최근 두산퓨얼셀은 2023년 매출 목표를 1조원에서 1조5000억 원으로 50% 상향 조정했다.
5,[일본오늘] 日 동남아 협력에 눈독… 중국 견제 목표
5,일본 정부가 경제 해양안보 등 다방면에서 동남아 지역과의 협력을 통해 중국 견제에 속도를 내고 있다. 사진은 19일 하노이 정부청사에서 악수를 나누는 스가 요시히데(왼쪽) 일본 총리와 응우옌 쑤언 푹 베트남 총리의...
5,SKT “AR·VR 사업 글로벌 진출...내년 가입자 1000만 목표”
5,매월 60만명이 SKT 점프 서비스를 이용하고 있으며 내년까지 가입자 수 1000만명을 목표로 두고 있습니다.... 향후 매출 목표 로드맵은? 유영상 대표- 홍콩 마카오 시장은 작지만 올해 5G가 시작됐고 그 동안 PCCW는 좋은...
5,[집중분석]  전기차 판매왕  르노 조에 목표는 한국 정복
5, 국내 전기차시장에서 테슬라 판매량을 압도하는 것을 목표로 하고 있다. 르노 조에는 한국을 정복하기 위해 왔다.  그들의 바람처럼 르노 조에는 과연 국내 전기차시장을 정복할 수 있을까. 지난 8월 국내에 출시된...
5,서진시스템 여러 사업 부문 성장세..목표가↑-SK증권
5,SK증권은 20일 서진시스템에 대해 내년 다재다능한 면모가 드러날 것이라며 투자의견 ‘매수’를 유지하고 목표주가를 기존 4만4000원에서 4만6000원으로 상향했다. 나승두 SK증권 연구원은 “코로나19 영향을 받은 통신...
5,무협 “EU 탄소저감 목표 달성에 시장 기회 있어”
5,보고서는 “혁신펀드는 파리기후변화협정 및 2050년 탄소중립 목표 달성을 위한 중요 이행수단이자 글로벌 온실가스 감축기술 시장에서 EU의 주도권 확보를 위한 전략적인 투자가 될 것”이라고 말했다.특히 혁신펀드...
5,대우건설 주택 실적 개선…목표주가 유지-교보
5,‘매수’와 목표주가 5000원을 유지했다. 대우증권은 최근 수급 이슈로 3·4분기 부진한 주가 흐름을... 이어 “해외 발주 지연에도 3·4분기 누적 신규수주는 8조5000억원으로 연간 목표치 12조8000억원 달성 가능성이...
5,日연구진  날숨으로 코로나 진단 …1년 이내 상용화 목표
5,연구진은 임상시험을 거쳐 이르면 1년 이내에 상용화하겠다는 목표를 잡고 있다. 공동연구를 맡은 아카이케 다카아키(赤池孝章) 도호쿠대 교수는  날숨의 '에어로졸'(미세 공기입자)을 분석 대상으로 삼은 신종...
5,【환경】'기후변화 대응 목표 제시한다' 당진시 지역 맞춤형 연구 시작
5,= 충남 당진시가 기후변화 대응의 체계적이고 종합적인 목표를 제시하고자 지난 19일 기후변화 대응 저탄소 발전 전략 수립을 위한 연구용역 착수보고회를 개최했다.당진시는 이번 연구 용역 착수로 기후변화 대응 사례와...
5,[우리동네 책방여행] 구리 갈매책방 북적북적  책방 매개로 '동네다운' 동네를 만드는 게 목표 
5,한상선 대표는 앞ㅍ으로도 사회환원을 목표로 서점을 운영해 나가고 싶다는 마음을 밝혔다. 구리 갈매책방... 책방을 매개로 주민들이 서로 안면도 익히고 '동네다운' 동네를 만들고자 하는 목표를 가지고 있다. 갈매책방에...
5,엔하이픈 측 “11월 데뷔 목표로 준비 중”[공식]
5,그룹 엔하이픈(ENHYPEN)이 11월 데뷔를 목표하고 있다. 소속사 빌리프랩 관계자는 19일 매일경제 스타투데이에 “엔하이른이 11월 데뷔를 목표로 준비 중이다”라고 밝혔다. 엔하이픈은 지난 9월 종영한 Mnet 아이돌...
5,2020 SDGBI(UN지속가능개발목표경영지수) 예비 발표 [더 나은 세계 SDGs] (156)
5,(UN지속가능개발목표경영지수) 2020’의 발표가 한주 앞으로 다가온 가운데 예비 명단이 공개됐다.... SDGBI는 2016년부터 발표된 전 세계 최초의 유엔 지속가능개발목표(SDGs) 기반 경영분석 지수로 앞서 유엔 HLPF...
5,[bnt화보] 고은수 “목표는 나 자신을 사랑하고 있는 그대로 받아들이는 것”
5,목표를 묻자 “나 자신을 사랑하면서 있는 그대로 받아들이고 곁에 있는 것들을 품을 줄 아는 사람이 되고 싶다”고 답했다. 에디터: 나연주 포토그래퍼: 윤호준 선글라스: 랜드스케이프(Land scape) 헤어: 미즈노블 최윤정...
5,호시절 지나갔나…목표전환형펀드 씁쓸한 가을
5,한달 수익 마이너스·설정액도 뚝 고수익 노린 직접투자 늘어난 탓 채권형 전환되며 수익 한계 뚜렷 연 5~7% 안팎으로 정해진 목표수익률을 내면 채권형으로 전환돼 원금을 지켜주는 '목표전환형 펀드'의 인기가 빠르게...
5,삼성중공업 원격자율운항 실선 테스트 성공…2022년 상용화 목표
