label,sentence
1,2024년 목표 매출을 30조원으로 잡고 글로벌 1위 지위를 이어가겠다고 포부를 밝혔다. LG화학 장승세... 올해 역대 최대 규모의 매출과 영업이익을 달성한 전지부문의 내년 목표는 매출 18조원 중후반 영업이익률은...
1,GS ITM-㈜씨이랩 AI/빅데이터 영상 분석 서비스 사업 확대 목표로 협력 강화
1,사진 설명: GS ITM 정보영 전무(CTO)와 ㈜씨이랩 이우영대표가 10월 15일 GS ITM 본사에서 MOU 체결식을 진행했다. 정보기술(IT) 서비스 기업 ㈜GS ITM(대표 변재철)이 AI영상분석 전문기업 ㈜씨이랩(대표 이우영)과 손잡고...
1,게임빌 목표주가 낮아져 “연간 새 게임 출시 더 늘릴 필요성 높아”
1,게임빌 목표주가가 낮아졌다. 게임빌은 3분기 영업손실폭은 감소하지만 매출도 줄어든 것으로 추정됐다. 송병준 게임빌 겸 컴투스 대표이사. 성종화 이베스트증권 연구원은 21일 게임빌 목표주가를 4만8천 원에서...
1,[ESG 분석]삼성전기 2020년까지 환경 시설 혁신 이행률 90% 목표
1,제품 생산 전 과정에서 폐기물 저감 활동을 하고 있고 재활용률 80% 목표 달성을 위해 매월 발생량과... 최고경영자는 환경 에너지 경영 방침을 선포하고 세부적 활동 목표를 수립한다. 전체 임직원들은 가치 공유를...
1,정부  사회적 거리두기 10월말 개편 목표 
1,손 전략기획반장은  개편 논의를 실무적으로 진행해 10월 말쯤을 목표로 논의가 진행되고 있다 며  참고로 (이번 개편은) 사회적 거리두기 뿐아니라 전체 방역전략에 대한 재정비 작업도 병행될 것 이라고 했다. 이어 그는...
1,선진  2025년 매출 30억弗 목표 
1,달성하겠다는 목표를 내세웠다. 20일 선진에 따르면 이번 비전 선포식은 국내 경영진 일부가 참석한... 이날 선진은 2025년 사업목표를 글로벌 매출 30억 달러로 제시했다. 현재 매출 구성 비율 중 24%에 해당하는 글로벌...
1, 초실감 점프AR·VR 이용자 300만 달성…2021년까지 1000만 목표 (종합)
1,목표도 제시했다. 유영상 SK텔레콤 MNO사업대표(부사장)는 20일 온라인을 통해 열린 'SK텔레콤 AR·VR 온라인 간담회'에서  점프AR·VR 서비스 가입자는 1년만에 약 300만명 정도 수준이고 오는 2021년 1000만명을 목표로...
1, 제일기획 실적 회복 예상보다 빨라···목표가↑ 
1,대신증권은 예상보다 빠른 실적 회복속도를 보이고 있다며 21일 제일기획(030000)의 목표가를 2만5000원에서 2만8000원으로 12% 상향하고 투자의견 매수를 유지했다. 3·4분기 제일기획은 영업총이익(GP)는 2800억원...
1,사제폭탄 터뜨린 전주 20대男 목표는 짝사랑女가 아니었다
1,전북 전주에서 짝사랑하던 여성이 사는 아파트에 찾아가 사제 폭발물을 터뜨린 20대는 경찰 수사 결과 자해를 목적으로 범행을 저지른 것으로 나타났다. 19일 전주 덕진경찰서 등에 따르면 폭발물 사용 혐의로 입건된 A씨...
1,SK하이닉스 `인텔 낸드 인수` 10조 대금 논란 여지…목표가↓-유안타
1,투자의견은 ‘매수’(BUY)를 유지하지만 목표주가는 14만원에서 11만 3000원으로 19.3% 하향했다. SK하이닉스의 현재 주가는 지난 20일 종가 기준 8만 5200원이다. SK하이닉스는 20일 인텔의 NSG(Non Volatile Memory Solution...
1, 나주시 5대 선도과제 본 궤도 올랐다 …국정과제 채택 목표
1,특히 영산강 복원 종합계획 수립과 광주~나주~전남도청·목포 간 광역도시철도망 구축 마한사 복원·역사문화도시 지정 등은 차기 대선 국정과제 채택을 목표로 추진한다. 이날 출범식과 함께 공식 활동에 들어간...
1,신영證  셀트리온 3Q 실적 기대치 상회…목표가 35만원 
1,목표주가는 35만원 투자의견은 매수를 유지했다. 이명선 신영증권 연구원은  셀트리온헬스케어향 3분기 바이오시밀러 공급계약은 전년 동기대비 76.0% 증가했고 그에 따라 바이오의약품 매출은 75.6% 증가한...
1,“‘코로나19 우울 제로 도시 하남’이 목표”
1,市는 ‘코로나19 우울 제로 도시 하남’을 목표로 단기적으로는 고위험군 관리 및 지역계층별 맞춤형 코로나 우울예방 정책을 추진하고 중장기적으로 우울증 제로 도시 하남을 위한 제반환경 조성과 총체적인 시민...
1,보로노이 “연내 추가 기술수출 목표…내년 상장 재추진”
1,보로노이 관계자는 “국내·외 바이오기업 다수와 기술이전을 논의하고 있어 올해 2건의 기술수출 성과를 낼 수 있을 것”이라며 “기술이전 한 건을 추가로 체결한 뒤 내년 상장을 목표로 하겠다”고 말했다.
1,제일기획 실적 회복에 목표가↑-KB
1,이에 따라 이 회사 주식의 목표 주가를 기존 2만5500원에서 2만7000원으로 5.9% 상향 조정하고 투자 의견을 ‘매수’로 유지했다. 제일기획의 현재 주가는 1주당 2만1750원(20일 종가 기준)이다. 21일 이동륜 KB증권...
1,한화證  씨젠 3Q 실적도 역대 최대치 기대…목표가↑ 
1,4분기에도 계절적 영향으로 추가 매출 성장을 전망하며 목표주가를 43만원으로 상향하고 투자의견은 매수를 유지했다. 신재훈 한화투자증권 연구원은 3분기 실적에 대해  매출액은 신종 코로나 바이러스 감염증...
1,선진  2025년 매출 30억달러 목표 
1,달성하겠다는 목표를 제시했다. '스마트 축산'을 통해 식육·식품가공·해외부문을 중점적으로 키울... 지금보다 수준 높은 동물복지 축산모델을 개발·확산하겠다는 목표다. 이 사장은 또  글로벌기업으로 한층...
1,공공기관 65% 전기·수소차 목표 미달… 인프라 부족 
1,공공기관 상당수가 전기·수소차 구매 목표를 맞추지 못하는 것으로 나타났다. 국회... 전체 신규 차량(5천591대) 중 전기·수소차(2천388대)는 42.7%로 목표치 56%에 크게 못미쳤다. 특히 수소차 구매는 100대에 불과했다....
1,웹젠 잘 나가는 'R2M' 신작 기대감도…목표가↑ -삼성
1,이에 투자의견 ‘매수(buy)’를 유지하는 한편 목표주가를 기존의 5만5000원에서 5만8000원으로 5.45% 상향... 1000만명을 목표로 사전 예약을 시작했다. 텐센트가 퍼블리싱하는 ‘전민기적2’도 정확한 출시 일자가...
1,KT 선일금고와 금고뷰 출시…필수 보안가전 대중화 목표
1,KT가 지능형 영상보안 솔루션 '기가아이즈'와 선일금고 제품을 연계한 '금고뷰' 서비스를 출시한다고 20일 밝혔다. 선일금고는 국내 1위 금고 제작업체로 작년 9월부터 KT와 서비스를 공동 개발해왔다. KT에 따르면 금고뷰...
1,뉴이스트 백호  오랜 시간 사랑과 인정 받는 것 목표이자 꿈  [화보]
1,또 “최대한 오랜 시간 많은 사랑과 인정을 받는 게 목표이자 꿈”이라고 전했다. 백호는 코로나19 사태가 끝나면 가장 하고 싶은 일이 무엇이느냐는 질문에 공연이라고 답했다. 백호는 “공연장에서만 느낄 수 있는...
1, 셀트리온 3분기도 호실적 예상…목표가 35만원  - 신영증권
1,중간 결과 발표 등이 남아있는 만큼 내년에는 긴급사용승인이 되면 판매까지도 기대해볼 수 있을 것 이라고 진단했다. 이를 고려해 신영증권은 셀트리온에 대해 투자의견 매수를 제시하고 목표주가는 35만원을 유지했다.
1,충북도 겨울철 사료작물 재배 확대…조사료 자급률 88% 목표
1,올해 조사료 재배 목표는 7980㏊다. 지난해 7100㏊보다 880㏊ 늘리고 조사료 자급률도 지난해 86%에서 올해 88%로 2%포인트 높였다. 도가 조사료 재배 확대에 나선 것은 축산물 생산비 중 사료비가 40~60%를 차지하기...
1,마켓컬리서 만나는 ‘근대골목표’ 옛날빵 삼총사 출시
1,홍두당(대표 정성휘)이 운영하는 정통단팥빵 전문 베이커리 브랜드 ‘근대골목단팥빵’은 신선식품 온라인 쇼핑몰‘마켓컬리’에 신제품 옛날빵 3종을 런칭했다. 이번에 런칭한 옛날빵 시리즈는 옛날미니맘모스빵...
1,장수군 지방상수도 현대화사업 목표 조기달성
1,유수율 89.5%로 목표치 상회 사업성과 판정기간 10개월 앞당겨 검증 전북 장수군과 K-water 동화권지사가... 판정은 6개월 동안 목표 유수율 85% 이상을 잘 유지하는지 확인하게 된다. 장수군의 현재 유수율은 89.5%(7월...
1,게임빌 '프로야구2020' 흥행 속 숨고르기…목표가↓-이베스트
1,투자의견 ‘매수’는 유지했지만 컴투스(078340)의 지분가치 하향을 반영해 목표주가는 기존보다 8%(4000원) 낮은 4만4000원으로 내려잡았다. 게임빌은 지난 8월 ‘게임빌 프로야구 2020 슈퍼스타즈 글로벌’을 출시했다....
1,[ESG 분석] 한국전력 2030년까지 5800만 톤 온실가스 감축 목표
1,2030년까지 잠정적으로 5800만 톤의 온실가스 감축을 목표로 설정하고 있다. 발전 인프라 개선과 친환경 발전 믹스를 강화해 온실가스 감축 목표를 달성할 계획이다. 한국전력은 2018년 신재생 계통 연계 인프라 확충...
1,[ESG 분석]삼성화재 온실가스 감축 목표 조기 달성…컴플라이언스 강화
1,매년 자발적으로 기준 연도 대비 온실가스를 30% 감축하는 등 중·장기 온실가스 배출량 감축 목표를 수립해 관리하는 것이 대표적이다. 금융 업종 특성상 환경 이슈에서 제조업 대비 자유롭지만 한국의 사옥을...
1,'아동복지 증진 목표' 대전 전국지역아동센터에 한정판 컬러링북 전달
1, 오종헌 기자 = 대전하나시티즌이 지역 아동복지증진을 위해 특별한 선물을 준비했다. 대전은 코로나19 여파로 인해 아동들의 실외활동이 제한된 상황에 착안하여 실내활동 시 활용이 가능한 컬러링북 800권을 제작...
1,북한 내각전원회의 확대회의…‘80일 전투’ 구체적 목표 논의
1,전투 목표를 수행하기 위한 총공격전을 과감히 전개해 기어이 수행해야 한다”고 강조했습니다. 우선 홍수와 태풍 피해 복구를 위해 부처 별로 구체적인 목표가 논의됐습니다. 확대회의에선 전력공업성에 “수력발전소...
1,이동욱 “신뢰 주는 배우 되는 게 목표…새로운 도전 즐거워” [화보]
1,하고 싶은 일에는 용기 있게 도전한다고 말하는 이동욱은 이어 진행된 인터뷰에서 시청자에게 신뢰를 주는 배우가 되는 것이 목표지만 모험을 주저하지 않고 끊임없이 새로운 것에 도전하는게 즐겁다고 밝혔다....
1,제일기획 역성장 줄며 3Q 선방…목표가↑ -키움
1,이에 투자의견 ‘매수(buy)’를 유지하는 한편 목표주가를 기존의 2만5500원에서 2만7500원으로 7.84% 상향... 유지될 것으로 판단한다”며 “이에 목표주가를 상향하고 투자의견 매수를 유지한다”고 덧붙였다. 조해영
1,셀트리온 3분기 영업益 컨세서스 하회 전망…목표가↓-키움
1,투자의견은 ‘매수’(BUY)를 유지했지만 목표주가는 38만원에서 35만원으로 7.9% 하향했다. 셀트리온의 현재 주가는 지난 19일 종가 기준 25만 5500원이다. 키움증권은 셀트리온의 3분기 실적이 매출액 4568억원 영업이익...
1,SR 감사자문위 첫 회의…감사품질 향상 목표
1,SRT 운영사 SR이 지난 20일 서울시 강남구 SR 본사에서 감사자문위원회를 구성하고 첫 회의를 개최했다고 21일 밝혔다. 외부 감사전문가의 다양한 의견을 수렴해 자체 감사활동의 공정성과 전문성을 보완하겠다는 취지다....
1,GC녹십자웰빙 암악액질 신약 유럽 임상 순항… 2021 기술이전 목표 
1,GC녹십자웰빙 암악액질 신약 유럽 임상 순항… 2021 기술이전 목표  GC녹십자웰빙이 암악액질 신약... 이전을 목표로 다수의 글로벌 제약사들과 본격적인 논의를 시작할 것 이라고 말했다. 한편 GCWB204는 지난 2016년...
1,현대차증권  제일기획 양호한 실적 기록…목표가↑ 
1,현대차증권은 21일 제일기획(030000)에 대해 올해 3분기 실적은 높아진 시장 예상치조차 웃도는 매우 양호한 모습을 보였다며 목표주가를 기존 2만5000원에서 2만8000원으로 올렸다. 투자의견은 매수를 유지했다. 황성진...
1,이달의소녀 '미드나잇' 컴백… 빌보드 메인차트 목표 
1,세세한 부분까지 정성을 쏟아주셔서 감사하다. 이번에 더 노력해서 보답하고 싶다 고 말했다. 활동 목표는 크게 잡았다. 고원은  빌보드 메인 차트에 진입하고 싶다 고 바랐다. ☞공감언론 뉴시스
1,[ESG 분석]현대차 수소·전기차로 미래 대비…온실가스 배출량 26% 감축 목표
1,등 목표를 달성하기 위해 시동을 걸었다. 또한 수소 산업 생태계 육성을 위한 구체적 실행 전략도 수립... 대한 목표도 제시했다. 이사회는 2019년부터 외국인 이사 2명을 선임하고 사외이사 6명을 포함한 11명으로...
1,샤이니 키  거창한 목표를 두려하지 않아요 …제대 후 첫 단독 화보 공개
1,그래서 거창한 목표를 두려하지 않아요 라고 말했다. 스스로를 '겁은 많지만 두려움은 없는 사람'이라고 말하며  뭔가 시작할 때 걱정은 많이 하지만 일단 수행할 때는 두려움 없이 해내요. 두려움이 많은 사람은...
1,반도체 테스트 소켓 세계 1위 아이에스시  2025년 글로벌 점유율 30% 목표 
1,게 목표”라고 말했다. ISC는 테스트 소켓 분야 특허를 500여 개 갖고 있다. 연구개발 비용을 매년 매출의 7%가량 지출하면서 새로운 기술 개발에 매진한 결과다. 정 회장은 외국계 통신회사에서 테스터 장비 관련...
1,[ESG 분석]현대모비스 기후변화 대응 리더’가 목표…친환경차 부품 개발 확대
1,시스템화를 목표로 하고 있다. 부품 생산 과정에서 전력·용수·온실가스·폐기물 등 모든 과정을... 2020년 목표는 국내 온실가스 배출량을 정부 할당 목표 대비 3% 추가 감축하고 폐기물 원단위 배출량은 전년 대비 10...
1,[NIF2020] 이창민  신흥국 투자 재정지출 목표·약달러 수혜 여부 봐야 
1,장도민 기자김도엽 기자 = 이창민 KB증권 신흥국주식투자 팀장은 신흥국에 투자할 때 신흥국의 재정이 인프라 등 미래성장에 '투자'되고 있는지와 약달러 기조의 수혜를 받고 있는지 두 가지 관점에서 먼저 살펴봐야...
1,큐렉소 “인공관절수술로봇 공개…내년 초 유럽 승인 목표”
1,유연성을 보강한 제품 이라며  수술로봇에 대한 오랜 사업경험을 바탕으로 해외 경쟁 제품과 동등 이상의 경쟁력을 자신한다 고 말했다. 회사는 내년 초 큐비스 조인트의 유럽 허가(CE) 승인을 목표하고 있다.
1,김연경 '목표는 첫승!'[포토]
1,21일 오후 서울 장충체육관에서 열리는 ‘도드람 2020-2021 V리그’ 여자부 GS칼텍스와 흥국생명의 경기에 앞서 흥국생명 김연경이 훈련에 임하고 있다.
1,첫 ‘신궁’ 사격… 공중 기동 목표물 ‘일발필중’
1,움직이는 목표물을 추적·격추하는 일련의 과정을 숙달했다. 여군부사관 최초의 비호반장인 김소진 하사는 “이번 유도미사일 실사격 훈련으로 실전 감각을 유지하고 자신감을 배양할 수 있었다”며 “위협이 되는 목표...
1,채선당 도시락·샐러드 사업 진출… 올해 20호점 목표
1,채선당이 도시락 브랜드 '채선당 도시락&샐러드'를 론칭하고 도시락 사업을 전개한다. 채선당은 도시락&샐러드 브랜드 '채선당 도시락&샐러드'를 서울 마포구 상암동에 1호점인 '상암DMC점'을 오픈했다고 20일 밝혔다....
1,톱10만 11번 최혜진  목표는 우승 ..휴앤케어 여자오픈 첫 승 재도전
1,(사진=KLPGA)[이데일리 스타in 주영로 기자] “목표는 우승이다.” 최혜진(21)이 한국여자프로골프(KLPGA) 투어... 있으나 목표는 우승이다”라며 시즌 첫 승에 강한 의욕을 보였다. 대회가 열리는 사우스링스 영암CC...
1,엔씨소프트 해외에서도 흥하는 MMORPG…목표가 112만원-유안타
1,투자의견은 '매수' 목표주가는 112만원을 유지했다. 20일 종가는 79만4000원이다. 이창영 유안타증권 연구원은  올해 3분기 매출액은 5707억원 영업이익 2210억원으로 컨센서스(시장 전망치)를 웃돌 것 이라며  '리니지M...
1,세아제강 강관 수출 회복으로 3분기 호실적…목표가↑-하나
1,하나금융투자는 20일 세아제강(306200)에 대해 3분기 강관 수출 회복으로 호실적이 기대된다며 목표주가를 9만7000원에서 11만2000원으로 15.5% 상향 조정했다. 투자의견은 ‘매수’를 유지했다. 박성봉 하나금융투자...
1,가을 임창정이 왔다… 목표? 정규 16집 발표 자체가 성과  [종합]
1,가을과 함께 가수 임창정이 왔다. 임창정은 19일 오후 정규 16집 발매 기념 온라인 쇼케이스를 개최했다. 임창정의 정규 16집에는 타이틀곡 '힘든 건 사랑이 아니다'를 비롯해 임창정표 발라드 '이미 널 잊었어' 에너지...
1,MZ세대 공략... 올 연말까지 380억 매출 목표
1,라이프워크는 시즌을 선도하며 당초 매출목표를 초과달성해 연말까지 380억 원을 책정해 주목된다.... 9월을 기점으로 10월 현재 지속적 매출상승세에 힘을 발휘하며 기존 목표 330억에서 380억 원으로 상향 시켰다....
1,이달의 소녀  이번 활동 목표는 빌보드 메인차트 입성 
1,이번엔 더 높은 목표를 향해 도약하겠다는 이들의 새 앨범 발매 기념 쇼케이스가 19일 오후 온라인... 그렇다면 이번 활동의 구체적인 목표는 무엇일까. 이 질문에 이들은 빌보드 메인차트라고 불리는 앨범차트...
1,정부 “거리두기 개편 이달 말 목표…요양병원 종사자 주기적 검사 검토”
1,정부가 이달 말 사회적 거리 두기 단계의 개편을 목표로 정비 작업을 이어가고 있다고 밝혔습니다. 집단... 개편을 목표로 하고 있다”고 밝혔습니다. 이를 위해 다음 주 화요일 서울 상공회의소에서 코로나19의 9개월...
1,'이미 상투' vs '세계관 믿어봐'…빅히트 목표가 '자존심 대결'
1,목표 주가를 제시한 증권가의 자존심 싸움에 관심이 쏠리고 있다. BTS 이후의 IP(지식재산권) 확장이 제한적이라는 의견과 BTS유니버스(세계관)를 이해한다면 여전히 저평가라는 견해가 충돌하면서 증권사별 목표주가...
1,상승세 탄 이달의소녀  목표는 빌보드 메인 차트죠 
1,미니 3집 '미드나잇'… 세상 모든 소녀와 우리는 하나  자유분방한 매력으로 사랑받는 걸그룹 이달의 소녀(LOONA)가 당찬 포부를 품고 새 앨범을 내놓는다. 이들은 19일 미니 3집 '미드나잇'(12:00) 발매를 기념해 연 온라인...
1,케이프투자  오리온 국내외 시장 지배력 확대…목표주가 유지 
1,케이프투자증권은 20일 오리온에 대해  국내외 전역에서 시장 지배력 확대가 지속되고 있다 며 투자의견과 목표주가를 '매수'와 17만원으로 유지했다. 김혜미 케이프투자증권 연구원은 오리온의 3분기 실적으로 매출액은...
1,제일모직 3분기 깜짝실적…목표가 올려-신한
1,투자의견은 '매수'를 유지했고 목표가는 기존 2만6000원에서 2만8000원으로 올렸다. 홍세종 신한금융투자 연구원은 21일  광고주의 전략적 비용 집행에 전파매체가 81.5% 성장하며 외형확대를 이끌었다 며  본사 매출...
1,부산항만공사 선박 육상전원공급설비 이용률 목표치 대비 9% 그쳐
1,더불어민주당 김승남(전남 고흥·보성·장흥·강진) 국회의원이 20일 열린 농림축산식품해양수산위 부산항만공사 국정감사에서 항만 미세먼지 저감을 위해 설치한 육상전원공급설비(AMP)의 이용률 저조를 지적하고...
1,더 CJ컵 17위 김시우  톱20 목표 이뤘다…마스터스도 출격 
1,진입이 목표였다 며 만족감을 나타냈다. 김시우는 19일(한국시간) 미국 네바다주 라스베이거스에서 열린... 어려웠다 며  목표가 공동 20위였는데 잘 마무리한 것 같다 고 소감을 밝혔다. 최근 2년간 이 대회에서 23위...
1,조슈아  세븐틴으로 오래오래 음악 하는 것이 최종 목표 
1,이날 조슈아는 최종 목표를 묻는 질문에  나의 가장 큰 목표는 세븐틴으로 오래오래 음악을 하는 것이다. 캐럿 분들이 가끔 '세븐틴이 세븐틴을 가장 사랑한다'는 말씀을 해주신다. 그 이야기를 듣고 우리가 마냥 오래만...
1,익산 실내야구연습장 건립 본격...내년 2월 준공 목표
1,19일 익산시에 따르면 총 사업비 38억 9000만 원을 투입해 내년 2월 준공을 목표로 건립공사에 착공했다. 익산종합운동장 실내체육관 인근에 건립되는 실내야구연습장은 지상 2층 연면적 2137㎡ 규모로 내야 크기의...
1,신세계百 '분더샵' 가구도 판다…'토탈 편집숍' 목표
1,국내외에서 독특한 안경 제품을 소개해온 '오르오르'의 팝업 스토어를 지난 5월 진행하며 목표 매출 대비 20%를 초과하는 실적을 기록하기도 했다. 기존에 패션 매장에서는 볼 수 없는 식물과 분재도 선보였다. 지난...
1, SK하이닉스 인텔 eSSD 수혜 기대...목표가 유지 -한화투자
1,한화투자증권은 21일 SK하이닉스에 대해 인텔의 낸드 사업 인수로 eSSD를 중심으로 수익성이 개선될 수 있다며 투자의견 '매수'를 제시하고 목표주가 11만원을 유지했다. SK하이닉스는 20일 인텔의 낸드 사업부문을...
1,GC녹십자웰빙 암악액질 신약 유럽 임상 투약 완료...2021년 기술이전 목표
1,GC녹십자웰빙 관계자는  이번 환자 투약이 완료됨에 따라 데이터 분석 후 내년 상반기에는 최종 결과 보고서를 낼 수 있을 것으로 예상한다 며  2021년 기술을 이전을 목표로 다수의 글로벌 제약사들과 본격적인...
1,안산시 카카오 데이터센터 내년 6월 착공…2023년 완공 목표
1,경기 안산시에 오는 2023년 조성을 목표로 4000억원이 투입되는 카카오 데이터센터 및 산학협력시설이 내년... 거점을 목표로 나아가고 있다”며 “안산시 경쟁력이 강화될 수 있도록 사업 추진에 만전을 기하겠다”...
1, 디디추싱 내년 홍콩 IPO 추진…600억달러 이상 평가 목표 
1,보도에 의하면 소식통들은 디디추싱이 600억달러 이상의 가치를 평가받는 것을 목표로 두고 있다며 이르면 내년 상반기에 상장을 기대하고 있다고  전했다. 8년 전 창립한 디디추싱은 이른바 '중국판 우버'로 불리며...
1,이창우 네패스아크 대표  시스템 반도체 시장 열려…2025년 매출 4000억원 목표 
1,다만 이 대표는  신제품 믹스 효과로 4분기에는 창사 이래 최대 매출을 낼 것으로 기대된다 며  오는 2025년 목표 매출액은 4000억원 이상 이라고 설명했다. 네패스아크는 상장 후 공모자금을 테스트 장비 설비 투자에...
1, '건보공단형 표준진료' 지방의료원 시도당 최소 1개 신설 목표 
1,건보공단이 표준진료 시행으로 환자 만족도를 높이면서 병원도 흑자운영중인 건보공단 일산병원 모델을 지방의료원으로 확대하겠다는 계획을 밝혔다. 김용익 건강보험공단 이사장<사진 국회 전문기자협의회 제공>은 20일...
1,에프엔씨엔터 보이그룹 팬덤 확장 기대…목표가↑-키움
1,이에 투자의견 ‘매수’를 유지하고 목표주가를 기존보다 12.5%(1000원) 높은 9000원으로 올려잡았다. 키움증권이 추정한 3분기 에프엔씨엔터의 매출액은 전년 동기 대비 2.2% 늘어난 212억원이며 영업손실은 19억원으로...
1,두산퓨얼셀 '한국형 고효율 SOFC' 개발 나선다…2024년 양산 목표
1,수소경제 정책 등이 구체화됨에 따라 2023년 수소연료전지 시장 규모는 기존 300MW에서 580MW로 두 배 가까이 늘어날 전망이다. 최근 두산퓨얼셀은 2023년 매출 목표를 1조원에서 1조5000억 원으로 50% 상향 조정했다.
1,파마리서치프로덕트 고성장 지속…목표가 ↑-NH
1,이에 투자의견 ‘매수(buy)’를 유지하는 한편 목표주가를 기존 7만4000원에서 8만5000원으로 14.86% 상향 조정했다. 파마리서치프로덕트의 19일 현재가는 6만1800원이다. 파마리서치프로덕트는 연어 생식세포에서...
1, 한국가스공사 수소 사업으로 큰 수혜 입을 것…목표가↑ -메리츠증권
1,투자의견은 매수를 유지했고 목표주가는 기존 3만3000원에서 3만7000원으로 상향했다. 문경원 메리츠증권 연구원은  수소 사업에 대한 기대감에 한국가스공사 주가는 지난 19일 종가 기준으로 3거래일 동안 25.2...
1,연말 맞아 유통업계 할인행사 봇물... 내수시장 살리기 목표 
1,매년 11월 대거 진행되던 유통업계 최대 할인 행사인 '블랙프라이데이(이하 블프)'가 올해는 10월 말로 앞 당겨질 예정이다. 이어 정부 주도의 '코리아 세일 페스타'(이하 코세페) 미국의 블랙프라이데이 중국의...
1,LG화학 세계 최초 '생분해성 신소재' 개발…2025년 양산 목표
1,LG화학 세계 최초 '생분해성 신소재' 개발…2025년 양산 목표 LG화학이 옥수수 성분의 포도당과... 2022년에 고객사를 대상으로 시제품 평가 등을 진행하고 2025년 양산을 목표로 하고 있다.노기수 LG화학 CTO(사장)는 “전...
1,SK하이닉스 인텔 낸드 인수로 글로벌 2위 도약...“기업가치 100조 목표”
1,이석희 사장은 “우리는 기업가치 100조원 달성에 한걸음 더 다가서는 새로운 전환점을 맞이하게 됐다”며 “안정적인 성과를 내고 있는 D램 사업 만큼 낸드 사업이 성장한다면 기업가치 100조원이라는 목표 달성은...
1,롯데쇼핑 당분간 상승 모멘텀 지속…목표주가↑-KB
1,KB증권은 20일 롯데쇼핑(023530)에 대해 “올해 하반기 손익 개선에 기반한 주가 상승 모멘텀(동력)이 당분간 이어질 전망”이라며 목표주가를 9만원에서 10만5000원으로 약 17% 상향 조정했다. 그러나 추세적인 반등을...
1, 제일기획 3분기 영업이익 시장 기대치 상회…목표가 ↑ - 하이투자證
